NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;PIT_TIME;CLASS;GROUP;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed
80;1;4;2:31.937;0;;32.778;0;58.078;2;1:01.081;0;129.6;10:27.225;12:25:05.486;0:32.778;0:58.078;1:01.081;205.3;;Am;;Toyota Gazoo Racing;GF;32.778;58.078;61.081;20.255;20.255;12.523;32.778;22.845;55.623;35.233;1:30.856;29.399;2:00.255;31.682;2:31.937
80;1;5;2:31.506;2;;32.669;2;58.131;0;1:00.706;0;130.0;12:58.731;12:27:36.992;0:32.669;0:58.131;1:00.706;203.8;;Am;;Toyota Gazoo Racing;GF;32.669;58.131;60.706;20.398;20.398;12.271;32.669;22.918;55.587;35.213;1:30.800;29.389;2:00.189;31.317;2:31.506
80;1;6;2:35.384;0;;33.235;0;1:00.689;0;1:01.460;0;126.8;15:34.115;12:30:12.376;0:33.235;1:00.689;1:01.460;207.7;;Am;;Toyota Gazoo Racing;GF;33.235;60.689;61.46;20.789;20.789;12.446;33.235;25.185;58.420;35.504;1:33.924;29.633;2:03.557;31.827;2:35.384
80;1;7;6:31.222;0;;32.972;0;4:50.301;0;1:07.949;0;50.4;22:05.337;12:36:43.598;0:32.972;4:50.301;1:07.949;190.1;;Am;;Toyota Gazoo Racing;FCY;32.972;290.301;67.949;20.488;20.488;12.484;32.972;4:11.416;4:44.388;38.885;5:23.273;32.688;5:55.961;35.261;6:31.222
80;1;8;2:41.988;0;;34.959;0;1:03.438;0;1:03.591;0;121.6;24:47.325;12:39:25.586;0:34.959;1:03.438;1:03.591;198.5;;Am;;Toyota Gazoo Racing;GF;34.959;63.438;63.591;21.57;21.57;13.389;34.959;26.142;1:01.101;37.296;1:38.397;31.09;2:09.487;32.501;2:41.988
80;1;9;2:35.259;0;;33.678;0;1:00.170;0;1:01.411;0;126.9;27:22.584;12:42:00.845;0:33.678;1:00.170;1:01.411;199.3;;Am;;Toyota Gazoo Racing;GF;33.678;60.17;61.411;20.879;20.879;12.799;33.678;23.975;57.653;36.195;1:33.848;29.645;2:03.493;31.766;2:35.259
80;1;10;2:35.097;0;;33.209;0;1:00.269;0;1:01.619;0;127.0;29:57.681;12:44:35.942;0:33.209;1:00.269;1:01.619;200.7;;Am;;Toyota Gazoo Racing;GF;33.209;60.269;61.619;20.684;20.684;12.525;33.209;24.365;57.574;35.904;1:33.478;29.846;2:03.324;31.773;2:35.097
86;1;1;2:49.459;0;;46.135;0;1:01.830;0;1:01.494;0;116.2;2:49.459;12:17:27.720;0:46.135;1:01.830;1:01.494;197.1;;Am;Legends;Toyota Gazoo Racing;GF;46.135;61.83;61.494;;;;46.135;25.030;1:11.165;36.800;1:47.965;30.062;2:18.027;31.432;2:49.459
86;1;2;2:34.738;0;;33.887;0;58.878;0;1:01.973;0;127.3;5:24.197;12:20:02.458;0:33.887;0:58.878;1:01.973;202.2;;Am;Legends;Toyota Gazoo Racing;GF;33.887;58.878;61.973;20.702;20.702;13.185;33.887;23.264;57.151;35.614;1:32.765;30.131;2:02.896;31.842;2:34.738
86;1;3;2:32.654;0;;33.22;0;58.674;0;1:00.760;0;129.0;7:56.851;12:22:35.112;0:33.220;0:58.674;1:00.760;200.7;;Am;Legends;Toyota Gazoo Racing;GF;33.22;58.674;60.76;20.557;20.557;12.663;33.22;23.118;56.338;35.556;1:31.894;29.393;2:01.287;31.367;2:32.654
86;1;4;2:32.504;0;;33.048;0;58.597;0;1:00.859;0;129.2;10:29.355;12:25:07.616;0:33.048;0:58.597;1:00.859;201.5;;Am;Legends;Toyota Gazoo Racing;GF;33.048;58.597;60.859;20.35;20.35;12.698;33.048;22.980;56.028;35.617;1:31.645;29.432;2:01.077;31.427;2:32.504
86;1;5;2:33.406;0;;33.997;0;59.091;0;1:00.318;2;128.4;13:02.761;12:27:41.022;0:33.997;0:59.091;1:00.318;199.3;;Am;Legends;Toyota Gazoo Racing;GF;33.997;59.091;60.318;20.784;20.784;13.213;33.997;23.244;57.241;35.847;1:33.088;29.169;2:02.257;31.149;2:33.406
86;1;6;2:33.438;0;;33.327;0;59.357;0;1:00.754;0;128.4;15:36.199;12:30:14.460;0:33.327;0:59.357;1:00.754;200.7;;Am;Legends;Toyota Gazoo Racing;GF;33.327;59.357;60.754;20.643;20.643;12.684;33.327;23.491;56.818;35.866;1:32.684;29.134;2:01.818;31.62;2:33.438
86;1;7;2:38.868;0;;33.421;0;1:00.048;0;1:05.399;0;124.0;18:15.067;12:32:53.328;0:33.421;1:00.048;1:05.399;164.6;;Am;Legends;Toyota Gazoo Racing;FCY;33.421;60.048;65.399;20.568;20.568;12.853;33.421;23.197;56.618;36.851;1:33.469;31.941;2:05.410;33.458;2:38.868
86;1;8;3:07.312;0;;34.491;0;1:22.201;0;1:10.620;0;105.2;21:22.379;12:36:00.640;0:34.491;1:22.201;1:10.620;86.0;;Am;Legends;Toyota Gazoo Racing;FCY;34.491;82.201;70.62;21.229;21.229;13.262;34.491;24.542;59.033;57.659;1:56.692;36.603;2:33.295;34.017;3:07.312
86;1;9;3:17.586;0;;49.212;0;1:18.522;0;1:09.852;0;99.7;24:39.965;12:39:18.226;0:49.212;1:18.522;1:09.852;115.6;;Am;Legends;Toyota Gazoo Racing;GF;49.212;78.522;69.852;33.636;33.636;15.576;49.212;25.758;1:14.970;52.764;2:07.734;32.115;2:39.849;37.737;3:17.586
86;1;10;2:34.343;0;;33.823;0;59.700;0;1:00.820;0;127.6;27:14.308;12:41:52.569;0:33.823;0:59.700;1:00.820;200.7;;Am;Legends;Toyota Gazoo Racing;GF;33.823;59.7;60.82;21.07;21.07;12.753;33.823;23.417;57.240;36.283;1:33.523;29.567;2:03.090;31.253;2:34.343
86;1;11;2:31.889;2;;33.035;2;58.415;0;1:00.439;0;129.7;29:46.197;12:44:24.458;0:33.035;0:58.415;1:00.439;201.5;;Am;Legends;Toyota Gazoo Racing;GF;33.035;58.415;60.439;20.459;20.459;12.576;33.035;22.835;55.870;35.580;1:31.450;29.399;2:00.849;31.04;2:31.889
86;1;12;2:36.841;0;;34.098;0;58.608;0;1:04.135;0;125.6;32:23.038;12:47:01.299;0:34.098;0:58.608;1:04.135;202.2;;Am;Legends;Toyota Gazoo Racing;FCY;34.098;58.608;64.135;21.162;21.162;12.936;34.098;23.038;57.136;35.570;1:32.706;31.117;2:03.823;33.018;2:36.841
86;1;13;3:24.663;0;;38.821;0;1:29.405;0;1:16.437;0;96.2;35:47.701;12:50:25.962;0:38.821;1:29.405;1:16.437;92.3;;Am;Legends;Toyota Gazoo Racing;FCY;38.821;89.405;76.437;24.254;24.254;14.567;38.821;28.843;1:07.664;1:00.562;2:08.226;37.958;2:46.184;38.479;3:24.663
86;1;14;3:35.943;0;;50.792;0;1:29.127;0;1:16.024;0;91.2;39:23.644;12:54:01.905;0:50.792;1:29.127;1:16.024;116.9;;Am;Legends;Toyota Gazoo Racing;GF;50.792;89.127;76.024;35.396;35.396;15.396;50.792;26.943;1:17.735;1:02.184;2:19.919;32.846;2:52.765;43.178;3:35.943
86;1;15;2:33.386;0;;33.621;0;58.648;0;1:01.117;0;128.4;41:57.030;12:56:35.291;0:33.621;0:58.648;1:01.117;203.8;;Am;Legends;Toyota Gazoo Racing;GF;33.621;58.648;61.117;20.805;20.805;12.816;33.621;22.965;56.586;35.683;1:32.269;29.735;2:02.004;31.382;2:33.386
86;1;16;2:33.076;0;;33.359;0;58.360;2;1:01.357;0;128.7;44:30.106;12:59:08.367;0:33.359;0:58.360;1:01.357;204.5;;Am;Legends;Toyota Gazoo Racing;GF;33.359;58.36;61.357;20.648;20.648;12.711;33.359;22.916;56.275;35.444;1:31.719;29.894;2:01.613;31.463;2:33.076
86;1;17;2:33.803;0;;33.306;0;59.460;0;1:01.037;0;128.1;47:03.909;13:01:42.170;0:33.306;0:59.460;1:01.037;201.5;;Am;Legends;Toyota Gazoo Racing;FF;33.306;59.46;61.037;20.668;20.668;12.638;33.306;22.944;56.250;36.516;1:32.766;29.767;2:02.533;31.27;2:33.803
88;1;1;2:42.019;0;;42.931;0;59.114;0;59.974;0;121.6;2:42.019;12:17:20.280;0:42.931;0:59.114;0:59.974;200.7;;Am;;Toyota Gazoo Racing;GF;42.931;59.114;59.974;;;;42.931;23.232;1:06.163;35.882;1:42.045;29.21;2:11.255;30.764;2:42.019
88;1;2;2:30.624;0;;33.247;0;57.966;0;59.411;2;130.8;5:12.643;12:19:50.904;0:33.247;0:57.966;0:59.411;206.1;;Am;;Toyota Gazoo Racing;GF;33.247;57.966;59.411;20.409;20.409;12.838;33.247;22.638;55.885;35.328;1:31.213;28.75;1:59.963;30.661;2:30.624
88;1;3;2:30.863;0;;32.448;0;58.166;0;1:00.249;0;130.6;7:43.506;12:22:21.767;0:32.448;0:58.166;1:00.249;200.7;;Am;;Toyota Gazoo Racing;GF;32.448;58.166;60.249;20.201;20.201;12.247;32.448;22.605;55.053;35.561;1:30.614;29.141;1:59.755;31.108;2:30.863
88;1;4;2:33.863;0;;33.888;0;59.146;0;1:00.829;0;128.0;10:17.369;12:24:55.630;0:33.888;0:59.146;1:00.829;201.5;;Am;;Toyota Gazoo Racing;GF;33.888;59.146;60.829;21.09;21.09;12.798;33.888;23.597;57.485;35.549;1:33.034;29.617;2:02.651;31.212;2:33.863
88;1;5;2:30.734;0;;33.486;0;57.568;0;59.680;0;130.7;12:48.103;12:27:26.364;0:33.486;0:57.568;0:59.680;204.5;;Am;;Toyota Gazoo Racing;GF;33.486;57.568;59.68;20.674;20.674;12.812;33.486;22.490;55.976;35.078;1:31.054;28.995;2:00.049;30.685;2:30.734
88;1;6;2:29.389;2;;32.404;2;57.478;0;59.507;0;131.9;15:17.492;12:29:55.753;0:32.404;0:57.478;0:59.507;204.5;;Am;;Toyota Gazoo Racing;GF;32.404;57.478;59.507;20.198;20.198;12.206;32.404;22.373;54.777;35.105;1:29.882;28.831;1:58.713;30.676;2:29.389
88;1;7;2:30.812;0;;32.508;0;57.558;0;1:00.746;0;130.6;17:48.304;12:32:26.565;0:32.508;0:57.558;1:00.746;203.8;;Am;;Toyota Gazoo Racing;FCY;32.508;57.558;60.746;20.288;20.288;12.22;32.508;22.390;54.898;35.168;1:30.066;28.989;1:59.055;31.757;2:30.812
88;1;8;3:27.270;0;;38.906;0;1:32.766;0;1:15.598;0;95.0;21:15.574;12:35:53.835;0:38.906;1:32.766;1:15.598;95.9;;Am;;Toyota Gazoo Racing;FCY;38.906;92.766;75.598;24.039;24.039;14.867;38.906;32.423;1:11.329;1:00.343;2:11.672;36.505;2:48.177;39.093;3:27.270
88;1;9;3:19.725;0;;46.382;0;1:18.355;0;1:14.988;0;98.6;24:35.299;12:39:13.560;0:46.382;1:18.355;1:14.988;88.4;;Am;;Toyota Gazoo Racing;GF;46.382;78.355;74.988;31.073;31.073;15.309;46.382;26.542;1:12.924;51.813;2:04.737;32.133;2:36.870;42.855;3:19.725
88;1;10;2:31.726;0;;33.206;0;57.733;0;1:00.787;0;129.8;27:07.025;12:41:45.286;0:33.206;0:57.733;1:00.787;205.3;;Am;;Toyota Gazoo Racing;GF;33.206;57.733;60.787;20.865;20.865;12.341;33.206;22.408;55.614;35.325;1:30.939;29.493;2:00.432;31.294;2:31.726
88;1;11;2:32.914;0;;34.436;0;58.194;0;1:00.284;0;128.8;29:39.939;12:44:18.200;0:34.436;0:58.194;1:00.284;205.3;;Am;;Toyota Gazoo Racing;GF;34.436;58.194;60.284;20.89;20.89;13.546;34.436;22.938;57.374;35.256;1:32.630;29.21;2:01.840;31.074;2:32.914
88;1;12;2:31.921;0;;32.709;0;57.244;2;1:01.968;0;129.7;32:11.860;12:46:50.121;0:32.709;0:57.244;1:01.968;206.9;;Am;;Toyota Gazoo Racing;FCY;32.709;57.244;61.968;20.422;20.422;12.287;32.709;22.408;55.117;34.836;1:29.953;30.18;2:00.133;31.788;2:31.921
88;1;13;3:29.229;0;;40.379;0;1:30.625;0;1:18.225;0;94.1;35:41.089;12:50:19.350;0:40.379;1:30.625;1:18.225;98.2;;Am;;Toyota Gazoo Racing;FCY;40.379;90.625;78.225;26.174;26.174;14.205;40.379;31.435;1:11.814;59.190;2:11.004;38.75;2:49.754;39.475;3:29.229
88;1;14;3:36.970;0;;47.769;0;1:27.875;0;1:21.326;0;90.8;39:18.059;12:53:56.320;0:47.769;1:27.875;1:21.326;131.4;;Am;;Toyota Gazoo Racing;GF;47.769;87.875;81.326;32.408;32.408;15.361;47.769;29.844;1:17.613;58.031;2:15.644;36.896;2:52.540;44.43;3:36.970
88;1;15;2:31.488;0;;33.194;0;57.675;0;1:00.619;0;130.0;41:49.547;12:56:27.808;0:33.194;0:57.675;1:00.619;210.1;;Am;;Toyota Gazoo Racing;GF;33.194;57.675;60.619;20.697;20.697;12.497;33.194;22.650;55.844;35.025;1:30.869;29.351;2:00.220;31.268;2:31.488
88;1;16;2:32.272;0;;32.892;0;58.761;0;1:00.619;0;129.4;44:21.819;12:59:00.080;0:32.892;0:58.761;1:00.619;202.2;;Am;;Toyota Gazoo Racing;GF;32.892;58.761;60.619;20.371;20.371;12.521;32.892;23.181;56.073;35.580;1:31.653;29.917;2:01.570;30.702;2:32.272
88;1;17;2:30.890;0;;32.53;0;57.524;0;1:00.836;0;130.5;46:52.709;13:01:30.970;0:32.530;0:57.524;1:00.836;201.5;;Am;;Toyota Gazoo Racing;FF;32.53;57.524;60.836;20.087;20.087;12.443;32.53;22.462;54.992;35.062;1:30.054;29.804;1:59.858;31.032;2:30.890
89;1;1;2:42.518;0;;42.726;0;59.303;0;1:00.489;0;121.2;2:42.518;12:17:20.779;0:42.726;0:59.303;1:00.489;199.3;;Am;Legends;Toyota Gazoo Racing;GF;42.726;59.303;60.489;;;;42.726;23.165;1:05.891;36.138;1:42.029;29.612;2:11.641;30.877;2:42.518
89;1;2;2:30.528;0;;32.994;0;57.963;0;59.571;0;130.9;5:13.046;12:19:51.307;0:32.994;0:57.963;0:59.571;206.1;;Am;Legends;Toyota Gazoo Racing;GF;32.994;57.963;59.571;20.165;20.165;12.829;32.994;22.647;55.641;35.316;1:30.957;28.804;1:59.761;30.767;2:30.528
89;1;3;2:30.859;0;;32.438;0;57.787;0;1:00.634;0;130.6;7:43.905;12:22:22.166;0:32.438;0:57.787;1:00.634;198.5;;Am;Legends;Toyota Gazoo Racing;GF;32.438;57.787;60.634;20.156;20.156;12.282;32.438;22.399;54.837;35.388;1:30.225;29.717;1:59.942;30.917;2:30.859
89;1;4;2:30.241;0;;33.178;0;57.739;0;59.324;2;131.1;10:14.146;12:24:52.407;0:33.178;0:57.739;0:59.324;202.2;;Am;Legends;Toyota Gazoo Racing;GF;33.178;57.739;59.324;20.556;20.556;12.622;33.178;22.458;55.636;35.281;1:30.917;28.577;1:59.494;30.747;2:30.241
89;1;5;2:30.108;0;;32.403;2;57.384;2;1:00.321;0;131.2;12:44.254;12:27:22.515;0:32.403;0:57.384;1:00.321;205.3;;Am;Legends;Toyota Gazoo Racing;GF;32.403;57.384;60.321;20.191;20.191;12.212;32.403;22.262;54.665;35.122;1:29.787;28.807;1:58.594;31.514;2:30.108
89;1;6;2:29.614;2;;32.798;0;57.456;0;59.360;0;131.7;15:13.868;12:29:52.129;0:32.798;0:57.456;0:59.360;200.7;;Am;Legends;Toyota Gazoo Racing;GF;32.798;57.456;59.36;20.599;20.599;12.199;32.798;22.134;54.932;35.322;1:30.254;28.681;1:58.935;30.679;2:29.614
89;1;7;2:32.219;0;;32.487;0;57.482;0;1:02.250;0;129.4;17:46.087;12:32:24.348;0:32.487;0:57.482;1:02.250;204.5;;Am;Legends;Toyota Gazoo Racing;FCY;32.487;57.482;62.25;20.277;20.277;12.21;32.487;22.257;54.744;35.225;1:29.969;28.862;1:58.831;33.388;2:32.219
89;1;8;3:28.387;0;;40.392;0;1:32.131;0;1:15.864;0;94.5;21:14.474;12:35:52.735;0:40.392;1:32.131;1:15.864;91.1;;Am;Legends;Toyota Gazoo Racing;FCY;40.392;92.131;75.864;24.709;24.709;15.683;40.392;31.807;1:12.199;1:00.324;2:12.523;36.968;2:49.491;38.896;3:28.387
89;1;9;3:20.103;0;;46.538;0;1:18.344;0;1:15.221;0;98.4;24:34.577;12:39:12.838;0:46.538;1:18.344;1:15.221;93.9;;Am;Legends;Toyota Gazoo Racing;GF;46.538;78.344;75.221;30.816;30.816;15.722;46.538;26.573;1:13.111;51.771;2:04.882;32.205;2:37.087;43.016;3:20.103
89;1;10;2:32.686;0;;33.067;0;58.553;0;1:01.066;0;129.0;27:07.263;12:41:45.524;0:33.067;0:58.553;1:01.066;202.2;;Am;Legends;Toyota Gazoo Racing;GF;33.067;58.553;61.066;20.567;20.567;12.5;33.067;22.630;55.697;35.923;1:31.620;29.896;2:01.516;31.17;2:32.686
89;1;11;2:33.471;0;;34.013;0;59.737;0;59.721;0;128.4;29:40.734;12:44:18.995;0:34.013;0:59.737;0:59.721;202.2;;Am;Legends;Toyota Gazoo Racing;GF;34.013;59.737;59.721;20.65;20.65;13.363;34.013;23.804;57.817;35.933;1:33.750;28.671;2:02.421;31.05;2:33.471
89;1;12;2:32.749;0;;32.83;0;58.214;0;1:01.705;0;129.0;32:13.483;12:46:51.744;0:32.830;0:58.214;1:01.705;204.5;;Am;Legends;Toyota Gazoo Racing;FCY;32.83;58.214;61.705;20.48;20.48;12.35;32.83;22.947;55.777;35.267;1:31.044;29.272;2:00.316;32.433;2:32.749
89;1;13;3:29.156;0;;39.698;0;1:31.702;0;1:17.756;0;94.2;35:42.639;12:50:20.900;0:39.698;1:31.702;1:17.756;95.9;;Am;Legends;Toyota Gazoo Racing;FCY;39.698;91.702;77.756;25.771;25.771;13.927;39.698;32.018;1:11.716;59.684;2:11.400;38.182;2:49.582;39.574;3:29.156
89;1;14;3:36.690;0;;47.835;0;1:28.988;0;1:19.867;0;90.9;39:19.329;12:53:57.590;0:47.835;1:28.988;1:19.867;118.2;;Am;Legends;Toyota Gazoo Racing;GF;47.835;88.988;79.867;32.884;32.884;14.951;47.835;29.272;1:17.107;59.716;2:16.823;35.357;2:52.180;44.51;3:36.690
89;1;15;2:31.539;0;;32.706;0;57.866;0;1:00.967;0;130.0;41:50.868;12:56:29.129;0:32.706;0:57.866;1:00.967;207.7;;Am;Legends;Toyota Gazoo Racing;GF;32.706;57.866;60.967;20.423;20.423;12.283;32.706;22.390;55.096;35.476;1:30.572;29.303;1:59.875;31.664;2:31.539
89;1;16;2:32.387;0;;33.451;0;57.776;0;1:01.160;0;129.3;44:23.255;12:59:01.516;0:33.451;0:57.776;1:01.160;208.5;;Am;Legends;Toyota Gazoo Racing;GF;33.451;57.776;61.16;20.904;20.904;12.547;33.451;22.336;55.787;35.440;1:31.227;29.631;2:00.858;31.529;2:32.387
89;1;17;2:31.700;0;;33.956;0;57.983;0;59.761;0;129.9;46:54.955;13:01:33.216;0:33.956;0:57.983;0:59.761;201.5;;Am;Legends;Toyota Gazoo Racing;FF;33.956;57.983;59.761;21.295;21.295;12.661;33.956;22.662;56.618;35.321;1:31.939;28.546;2:00.485;31.215;2:31.700
93;1;1;2:44.225;0;;44.248;0;59.066;0;1:00.911;0;119.9;2:44.225;12:17:22.486;0:44.248;0:59.066;1:00.911;206.9;;Am;;Toyota Gazoo Racing;GF;44.248;59.066;60.911;;;;44.248;23.365;1:07.613;35.701;1:43.314;29.66;2:12.974;31.251;2:44.225
93;1;2;2:35.614;0;;36.401;0;59.396;0;59.817;0;126.6;5:19.839;12:19:58.100;0:36.401;0:59.396;0:59.817;199.3;;Am;;Toyota Gazoo Racing;GF;36.401;59.396;59.817;22.977;22.977;13.424;36.401;22.740;59.141;36.656;1:35.797;28.843;2:04.640;30.974;2:35.614
93;1;3;2:30.060;2;;32.639;0;57.925;0;59.496;2;131.3;7:49.899;12:22:28.160;0:32.639;0:57.925;0:59.496;202.2;;Am;;Toyota Gazoo Racing;GF;32.639;57.925;59.496;20.393;20.393;12.246;32.639;22.604;55.243;35.321;1:30.564;28.803;1:59.367;30.693;2:30.060
93;1;4;2:30.096;0;;32.655;0;57.748;2;59.693;0;131.2;10:19.995;12:24:58.256;0:32.655;0:57.748;0:59.693;202.2;;Am;;Toyota Gazoo Racing;GF;32.655;57.748;59.693;20.287;20.287;12.368;32.655;22.293;54.948;35.455;1:30.403;28.853;1:59.256;30.84;2:30.096
93;1;5;2:30.355;0;;32.586;2;57.786;0;59.983;0;131.0;12:50.350;12:27:28.611;0:32.586;0:57.786;0:59.983;203.8;;Am;;Toyota Gazoo Racing;GF;32.586;57.786;59.983;20.227;20.227;12.359;32.586;22.404;54.990;35.382;1:30.372;29.091;1:59.463;30.892;2:30.355
93;1;6;2:30.634;0;;32.612;0;57.875;0;1:00.147;0;130.8;15:20.984;12:29:59.245;0:32.612;0:57.875;1:00.147;203.0;;Am;;Toyota Gazoo Racing;GF;32.612;57.875;60.147;20.412;20.412;12.2;32.612;22.520;55.132;35.355;1:30.487;28.747;1:59.234;31.4;2:30.634
93;1;7;2:32.355;0;;33.398;0;57.755;0;1:01.202;0;129.3;17:53.339;12:32:31.600;0:33.398;0:57.755;1:01.202;203.0;;Am;;Toyota Gazoo Racing;FCY;33.398;57.755;61.202;20.996;20.996;12.402;33.398;22.471;55.869;35.284;1:31.153;29.364;2:00.517;31.838;2:32.355
93;1;8;3:23.948;0;;35.679;0;1:34.343;0;1:13.926;0;96.6;21:17.287;12:35:55.548;0:35.679;1:34.343;1:13.926;80.7;;Am;;Toyota Gazoo Racing;FCY;35.679;94.343;73.926;21.542;21.542;14.137;35.679;33.876;1:09.555;1:00.467;2:10.022;35.914;2:45.936;38.012;3:23.948
93;1;9;3:19.070;0;;48.555;0;1:17.095;0;1:13.420;0;99.0;24:36.357;12:39:14.618;0:48.555;1:17.095;1:13.420;118.9;;Am;;Toyota Gazoo Racing;GF;48.555;77.095;73.42;31.937;31.937;16.618;48.555;25.490;1:14.045;51.605;2:05.650;32.216;2:37.866;41.204;3:19.070
93;1;10;2:32.355;0;;33.137;0;57.955;0;1:01.263;0;129.3;27:08.712;12:41:46.973;0:33.137;0:57.955;1:01.263;203.0;;Am;;Toyota Gazoo Racing;GF;33.137;57.955;61.263;20.647;20.647;12.49;33.137;22.451;55.588;35.504;1:31.092;28.998;2:00.090;32.265;2:32.355
93;1;11;2:33.451;0;;33.177;0;59.439;0;1:00.835;0;128.4;29:42.163;12:44:20.424;0:33.177;0:59.439;1:00.835;201.5;;Am;;Toyota Gazoo Racing;GF;33.177;59.439;60.835;20.396;20.396;12.781;33.177;23.630;56.807;35.809;1:32.616;29.167;2:01.783;31.668;2:33.451
93;1;12;2:32.398;0;;32.971;0;58.130;0;1:01.297;0;129.3;32:14.561;12:46:52.822;0:32.971;0:58.130;1:01.297;204.5;;Am;;Toyota Gazoo Racing;FCY;32.971;58.13;61.297;20.653;20.653;12.318;32.971;22.407;55.378;35.723;1:31.101;29.417;2:00.518;31.88;2:32.398
93;1;13;3:28.819;0;;39.44;0;1:32.239;0;1:17.140;0;94.3;35:43.380;12:50:21.641;0:39.440;1:32.239;1:17.140;101.9;;Am;;Toyota Gazoo Racing;FCY;39.44;92.239;77.14;26.1;26.1;13.34;39.44;32.210;1:11.650;1:00.029;2:11.679;38.192;2:49.871;38.948;3:28.819
93;1;14;3:36.877;0;;50.033;0;1:27.914;0;1:18.930;0;90.8;39:20.257;12:53:58.518;0:50.033;1:27.914;1:18.930;123.9;;Am;;Toyota Gazoo Racing;GF;50.033;87.914;78.93;33.911;33.911;16.122;50.033;27.783;1:17.816;1:00.131;2:17.947;34.847;2:52.794;44.083;3:36.877
93;1;15;2:30.988;0;;32.78;0;58.063;0;1:00.145;0;130.5;41:51.245;12:56:29.506;0:32.780;0:58.063;1:00.145;205.3;;Am;;Toyota Gazoo Racing;GF;32.78;58.063;60.145;20.442;20.442;12.338;32.78;22.369;55.149;35.694;1:30.843;29.058;1:59.901;31.087;2:30.988
93;1;16;2:32.676;0;;33.238;0;58.330;0;1:01.108;0;129.0;44:23.921;12:59:02.182;0:33.238;0:58.330;1:01.108;203.8;;Am;;Toyota Gazoo Racing;GF;33.238;58.33;61.108;20.613;20.613;12.625;33.238;22.640;55.878;35.690;1:31.568;29.364;2:00.932;31.744;2:32.676
98;1;1;2:42.820;0;;43.45;0;58.827;0;1:00.543;0;121.0;2:42.820;12:17:21.081;0:43.450;0:58.827;1:00.543;205.3;;Am;;Toyota Gazoo Racing;GF;43.45;58.827;60.543;;;;43.45;23.196;1:06.646;35.631;1:42.277;29.717;2:11.994;30.826;2:42.820
98;1;2;2:30.603;0;;32.911;0;58.166;0;59.526;0;130.8;5:13.423;12:19:51.684;0:32.911;0:58.166;0:59.526;204.5;;Am;;Toyota Gazoo Racing;GF;32.911;58.166;59.526;20.033;20.033;12.878;32.911;22.634;55.545;35.532;1:31.077;28.648;1:59.725;30.878;2:30.603
98;1;3;2:30.115;0;;32.453;2;57.510;0;1:00.152;0;131.2;7:43.538;12:22:21.799;0:32.453;0:57.510;1:00.152;202.2;;Am;;Toyota Gazoo Racing;GF;32.453;57.51;60.152;20.116;20.116;12.337;32.453;22.232;54.685;35.278;1:29.963;29.308;1:59.271;30.844;2:30.115
98;1;4;2:34.057;0;;34.172;0;59.133;0;1:00.752;0;127.9;10:17.595;12:24:55.856;0:34.172;0:59.133;1:00.752;203.0;;Am;;Toyota Gazoo Racing;GF;34.172;59.133;60.752;21.093;21.093;13.079;34.172;23.519;57.691;35.614;1:33.305;29.494;2:02.799;31.258;2:34.057
98;1;5;2:29.689;0;;32.922;0;57.620;0;59.147;0;131.6;12:47.284;12:27:25.545;0:32.922;0:57.620;0:59.147;200.0;;Am;;Toyota Gazoo Racing;GF;32.922;57.62;59.147;20.388;20.388;12.534;32.922;22.122;55.044;35.498;1:30.542;28.494;1:59.036;30.653;2:29.689
98;1;6;2:29.087;2;;32.628;0;57.461;0;58.998;2;132.1;15:16.371;12:29:54.632;0:32.628;0:57.461;0:58.998;200.7;;Am;;Toyota Gazoo Racing;GF;32.628;57.461;58.998;20.301;20.301;12.327;32.628;22.049;54.677;35.412;1:30.089;28.37;1:58.459;30.628;2:29.087
98;1;7;2:31.201;0;;32.534;0;57.554;0;1:01.113;0;130.3;17:47.572;12:32:25.833;0:32.534;0:57.554;1:01.113;201.5;;Am;;Toyota Gazoo Racing;FCY;32.534;57.554;61.113;20.248;20.248;12.286;32.534;22.224;54.758;35.330;1:30.088;28.76;1:58.848;32.353;2:31.201
98;1;8;3:27.473;0;;39.378;0;1:32.360;0;1:15.735;0;94.9;21:15.045;12:35:53.306;0:39.378;1:32.360;1:15.735;95.9;;Am;;Toyota Gazoo Racing;FCY;39.378;92.36;75.735;24.226;24.226;15.152;39.378;32.224;1:11.602;1:00.136;2:11.738;36.66;2:48.398;39.075;3:27.473
98;1;9;3:19.827;0;;46.435;0;1:18.261;0;1:15.131;0;98.6;24:34.872;12:39:13.133;0:46.435;1:18.261;1:15.131;88.2;;Am;;Toyota Gazoo Racing;GF;46.435;78.261;75.131;30.867;30.867;15.568;46.435;26.639;1:13.074;51.622;2:04.696;32.22;2:36.916;42.911;3:19.827
